run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
all_scope,rule_suppression,mil_topk,46,contract,high_recall,target_recall,0.156,0.14361702127659576,0.9,0.17575757575757575,0.9666666666666667,0.29743589743589743,0.5087719298245614,0.27881179143845763,0.708058608058608,29,46,136,1,212,30,182,0.23255813953488372,0.2247191011235955,0.17575757575757575,0.503,0.47300000000000003,0.156,0.7333333333333333,0.8,0.9
all_scope,rule_suppression,mil_topk,46,contract,precision_focused,target_precision,0.916,1.0,0.1,0.5,0.06666666666666667,0.11764705882352941,0.08064516129032256,0.27881179143845763,0.708058608058608,2,180,2,28,212,30,182,0.23255813953488372,0.2247191011235955,0.17575757575757575,0.503,0.47300000000000003,0.156,0.7333333333333333,0.8,0.9
reentrancy_only,concat,mil_attention,42,contract,max_f1,max_f1,0.625,0.25,0.21428571428571427,0.36363636363636365,0.25,0.2962962962962963,0.26666666666666666,0.26020847067275865,0.7053571428571429,4,175,7,12,198,16,182,0.136986301369863,0.136986301369863,0.136986301369863,0.339,0.339,0.339,1.0,1.0,1.0
reentrancy_only,concat,mil_attention,42,contract,high_recall,target_recall,0.339,0.09859154929577464,1.0,0.136986301369863,0.625,0.2247191011235955,0.36496350364963503,0.26020847067275865,0.7053571428571429,10,119,63,6,198,16,182,0.136986301369863,0.136986301369863,0.136986301369863,0.339,0.339,0.339,1.0,1.0,1.0
reentrancy_only,concat,mil_attention,42,contract,precision_focused,target_precision,0.339,0.09859154929577464,1.0,0.136986301369863,0.625,0.2247191011235955,0.36496350364963503,0.26020847067275865,0.7053571428571429,10,119,63,6,198,16,182,0.136986301369863,0.136986301369863,0.136986301369863,0.339,0.339,0.339,1.0,1.0,1.0
reentrancy_only,concat,mil_attention,43,contract,max_f1,max_f1,0.201,0.087248322147651,0.9285714285714286,0.12371134020618557,0.75,0.21238938053097345,0.37267080745341613,0.3680907412755806,0.704326923076923,12,97,85,4,198,16,182,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.201,0.201,0.201,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,concat,mil_attention,43,contract,high_recall,target_recall,0.201,0.087248322147651,0.9285714285714286,0.12371134020618557,0.75,0.21238938053097345,0.37267080745341613,0.3680907412755806,0.704326923076923,12,97,85,4,198,16,182,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.201,0.201,0.201,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,concat,mil_attention,43,contract,precision_focused,target_precision,0.201,0.087248322147651,0.9285714285714286,0.12371134020618557,0.75,0.21238938053097345,0.37267080745341613,0.3680907412755806,0.704326923076923,12,97,85,4,198,16,182,0.12371134020618557,0.12371134020618557,0.12371134020618557,0.201,0.201,0.201,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,concat,mil_attention,44,contract,max_f1,max_f1,0.17200000000000001,0.09243697478991597,0.7857142857142857,0.13157894736842105,0.625,0.21739130434782608,0.35714285714285715,0.32691445807772235,0.6617445054945055,10,116,66,6,198,16,182,0.13157894736842105,0.12048192771084337,0.10638297872340426,0.17200000000000001,0.161,0.15,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,44,contract,high_recall,target_recall,0.15,0.08024691358024691,0.9285714285714286,0.10638297872340426,0.625,0.1818181818181818,0.31645569620253167,0.32691445807772235,0.6617445054945055,10,98,84,6,198,16,182,0.13157894736842105,0.12048192771084337,0.10638297872340426,0.17200000000000001,0.161,0.15,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,44,contract,precision_focused,target_precision,0.161,0.09090909090909091,0.8571428571428571,0.12048192771084337,0.625,0.20202020202020202,0.3401360544217687,0.32691445807772235,0.6617445054945055,10,109,73,6,198,16,182,0.13157894736842105,0.12048192771084337,0.10638297872340426,0.17200000000000001,0.161,0.15,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,45,contract,max_f1,max_f1,0.8230000000000001,0.23529411764705882,0.2857142857142857,0.38461538461538464,0.3125,0.3448275862068966,0.3246753246753247,0.2795674245029297,0.6871565934065933,5,174,8,11,198,16,182,0.14285714285714285,0.12903225806451613,0.12903225806451613,0.581,0.41400000000000003,0.41400000000000003,0.7142857142857143,1.0,1.0
reentrancy_only,concat,mil_attention,45,contract,high_recall,target_recall,0.41400000000000003,0.0915032679738562,1.0,0.12903225806451613,0.75,0.2201834862385321,0.3821656050955414,0.2795674245029297,0.6871565934065933,12,101,81,4,198,16,182,0.14285714285714285,0.12903225806451613,0.12903225806451613,0.581,0.41400000000000003,0.41400000000000003,0.7142857142857143,1.0,1.0
reentrancy_only,concat,mil_attention,45,contract,precision_focused,target_precision,0.608,0.125,0.6428571428571429,0.16,0.5,0.24242424242424243,0.3508771929824561,0.2795674245029297,0.6871565934065933,8,140,42,8,198,16,182,0.14285714285714285,0.12903225806451613,0.12903225806451613,0.581,0.41400000000000003,0.41400000000000003,0.7142857142857143,1.0,1.0
reentrancy_only,concat,mil_attention,46,contract,max_f1,max_f1,0.79,0.375,0.21428571428571427,0.6666666666666666,0.25,0.36363636363636365,0.2857142857142857,0.36051100951781223,0.7276785714285714,4,180,2,12,198,16,182,0.1694915254237288,0.15151515151515152,0.12643678160919541,0.668,0.642,0.582,0.7857142857142857,0.8571428571428571,1.0
reentrancy_only,concat,mil_attention,46,contract,high_recall,target_recall,0.582,0.09090909090909091,1.0,0.12643678160919541,0.6875,0.21359223300970878,0.36423841059602646,0.36051100951781223,0.7276785714285714,11,106,76,5,198,16,182,0.1694915254237288,0.15151515151515152,0.12643678160919541,0.668,0.642,0.582,0.7857142857142857,0.8571428571428571,1.0
reentrancy_only,concat,mil_attention,46,contract,precision_focused,target_precision,0.668,0.1111111111111111,0.7857142857142857,0.1694915254237288,0.625,0.26666666666666666,0.40650406504065034,0.36051100951781223,0.7276785714285714,10,133,49,6,198,16,182,0.1694915254237288,0.15151515151515152,0.12643678160919541,0.668,0.642,0.582,0.7857142857142857,0.8571428571428571,1.0
