run,strategy,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,hard_negative_upweight,mil_attention,43,contract,high_recall,target_recall,0.232,0.08024691358024691,0.9285714285714286,0.10236220472440945,0.8125,0.18181818181818182,0.3403141361256545,0.2232599973502726,0.7036401098901099,13,68,114,3,198,16,182,0.125,0.10236220472440945,0.10236220472440945,0.309,0.232,0.232,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_upweight,mil_attention,43,contract,precision_focused,target_precision,0.865,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2232599973502726,0.7036401098901099,0,182,0,16,198,16,182,0.125,0.10236220472440945,0.10236220472440945,0.309,0.232,0.232,0.7857142857142857,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,43,contract,max_f1,max_f1,0.858,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.18469683561942513,0.6627747252747254,0,181,1,16,198,16,182,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.327,0.327,0.327,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,43,contract,high_recall,target_recall,0.327,0.07975460122699386,0.9285714285714286,0.09649122807017543,0.6875,0.16923076923076924,0.30898876404494385,0.18469683561942513,0.6627747252747254,11,79,103,5,198,16,182,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.327,0.327,0.327,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,43,contract,precision_focused,target_precision,0.858,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.18469683561942513,0.6627747252747254,0,181,1,16,198,16,182,0.09649122807017543,0.09649122807017543,0.09649122807017543,0.327,0.327,0.327,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,baseline,mil_attention,44,contract,max_f1,max_f1,0.754,0.3,0.21428571428571427,0.25,0.375,0.3,0.3409090909090909,0.22216875360059318,0.6957417582417582,6,164,18,10,198,16,182,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.182,0.182,0.182,1.0,1.0,1.0
reentrancy_only,baseline,mil_attention,44,contract,high_recall,target_recall,0.182,0.08284023668639054,1.0,0.1111111111111111,0.8125,0.19548872180451127,0.35911602209944754,0.22216875360059318,0.6957417582417582,13,78,104,3,198,16,182,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.182,0.182,0.182,1.0,1.0,1.0
reentrancy_only,baseline,mil_attention,44,contract,precision_focused,target_precision,0.9380000000000001,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.22216875360059318,0.6957417582417582,0,182,0,16,198,16,182,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.182,0.182,0.182,1.0,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,44,contract,max_f1,max_f1,0.844,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.19287199414810371,0.6850961538461539,0,182,0,16,198,16,182,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.309,0.309,0.309,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_upweight,mil_attention,44,contract,high_recall,target_recall,0.309,0.0783132530120482,0.9285714285714286,0.11864406779661017,0.875,0.208955223880597,0.3846153846153846,0.19287199414810371,0.6850961538461539,14,78,104,2,198,16,182,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.309,0.309,0.309,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_upweight,mil_attention,44,contract,precision_focused,target_precision,0.844,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.19287199414810371,0.6850961538461539,0,182,0,16,198,16,182,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.309,0.309,0.309,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,44,contract,max_f1,max_f1,0.809,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.22064815179521183,0.6758241758241759,0,181,1,16,198,16,182,0.1037037037037037,0.1037037037037037,0.1037037037037037,0.259,0.259,0.259,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,44,contract,high_recall,target_recall,0.259,0.07142857142857142,0.9285714285714286,0.1037037037037037,0.875,0.18543046357615892,0.3517587939698492,0.22064815179521183,0.6758241758241759,14,61,121,2,198,16,182,0.1037037037037037,0.1037037037037037,0.1037037037037037,0.259,0.259,0.259,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,44,contract,precision_focused,target_precision,0.809,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.22064815179521183,0.6758241758241759,0,181,1,16,198,16,182,0.1037037037037037,0.1037037037037037,0.1037037037037037,0.259,0.259,0.259,0.9285714285714286,0.9285714285714286,0.9285714285714286
reentrancy_only,baseline,mil_attention,45,contract,max_f1,max_f1,0.981,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2999275862844368,0.711881868131868,0,182,0,16,198,16,182,0.15384615384615385,0.10377358490566038,0.1111111111111111,0.626,0.447,0.341,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,baseline,mil_attention,45,contract,high_recall,target_recall,0.341,0.08024691358024691,0.9285714285714286,0.1111111111111111,0.875,0.19718309859154926,0.368421052631579,0.2999275862844368,0.711881868131868,14,70,112,2,198,16,182,0.15384615384615385,0.10377358490566038,0.1111111111111111,0.626,0.447,0.341,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,baseline,mil_attention,45,contract,precision_focused,target_precision,0.981,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2999275862844368,0.711881868131868,0,182,0,16,198,16,182,0.15384615384615385,0.10377358490566038,0.1111111111111111,0.626,0.447,0.341,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,hard_negative_upweight,mil_attention,45,contract,max_f1,max_f1,0.9520000000000001,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.15030143761167994,0.6861263736263736,0,181,1,16,198,16,182,0.1,0.1,0.09271523178807947,0.28800000000000003,0.20400000000000001,0.133,0.7142857142857143,0.8571428571428571,1.0
