run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,rule_suppression,mil_attention,43,contract,precision_focused,target_precision,0.9490000000000001,0.3333333333333333,0.42857142857142855,0.23809523809523808,0.3125,0.27027027027027023,0.29411764705882354,0.22834291276827812,0.7197802197802198,5,166,16,11,198,16,182,0.109375,0.14864864864864866,0.12149532710280374,0.866,0.84,0.74,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,44,contract,max_f1,max_f1,0.667,0.14754098360655737,0.6428571428571429,0.14583333333333334,0.4375,0.21875000000000003,0.3125,0.23547024630280874,0.6916208791208791,7,141,41,9,198,16,182,0.1320754716981132,0.12987012987012986,0.12987012987012986,0.616,0.41000000000000003,0.41000000000000003,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,44,contract,high_recall,target_recall,0.41000000000000003,0.11016949152542373,0.9285714285714286,0.12987012987012986,0.625,0.2150537634408602,0.3546099290780142,0.23547024630280874,0.6916208791208791,10,115,67,6,198,16,182,0.1320754716981132,0.12987012987012986,0.12987012987012986,0.616,0.41000000000000003,0.41000000000000003,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,44,contract,precision_focused,target_precision,0.616,0.1388888888888889,0.7142857142857143,0.1320754716981132,0.4375,0.2028985507246377,0.29914529914529914,0.23547024630280874,0.6916208791208791,7,136,46,9,198,16,182,0.1320754716981132,0.12987012987012986,0.12987012987012986,0.616,0.41000000000000003,0.41000000000000003,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,45,contract,max_f1,max_f1,0.8180000000000001,0.29411764705882354,0.35714285714285715,0.21052631578947367,0.25,0.22857142857142856,0.24096385542168675,0.25453740044595485,0.6840659340659341,4,167,15,12,198,16,182,0.14035087719298245,0.13043478260869565,0.13043478260869565,0.547,0.465,0.358,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,45,contract,high_recall,target_recall,0.358,0.10236220472440945,0.9285714285714286,0.13043478260869565,0.75,0.22222222222222218,0.3846153846153846,0.25453740044595485,0.6840659340659341,12,102,80,4,198,16,182,0.14035087719298245,0.13043478260869565,0.13043478260869565,0.547,0.465,0.358,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,45,contract,precision_focused,target_precision,0.465,0.11428571428571428,0.8571428571428571,0.13043478260869565,0.5625,0.2117647058823529,0.3383458646616541,0.25453740044595485,0.6840659340659341,9,122,60,7,198,16,182,0.14035087719298245,0.13043478260869565,0.13043478260869565,0.547,0.465,0.358,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,46,contract,max_f1,max_f1,0.803,0.2,0.21428571428571427,0.16666666666666666,0.25,0.2,0.22727272727272727,0.24864051159006162,0.6820054945054945,4,162,20,12,198,16,182,0.12987012987012986,0.12987012987012986,0.12790697674418605,0.425,0.425,0.373,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,46,contract,high_recall,target_recall,0.373,0.10317460317460317,0.9285714285714286,0.12790697674418605,0.6875,0.21568627450980393,0.36666666666666664,0.24864051159006162,0.6820054945054945,11,107,75,5,198,16,182,0.12987012987012986,0.12987012987012986,0.12790697674418605,0.425,0.425,0.373,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,46,contract,precision_focused,target_precision,0.373,0.10317460317460317,0.9285714285714286,0.12790697674418605,0.6875,0.21568627450980393,0.36666666666666664,0.24864051159006162,0.6820054945054945,11,107,75,5,198,16,182,0.12987012987012986,0.12987012987012986,0.12790697674418605,0.425,0.425,0.373,0.8571428571428571,0.8571428571428571,0.9285714285714286
reentrancy_only,concat,mil_attention,42,contract,max_f1,max_f1,0.539,0.3,0.21428571428571427,0.25,0.25,0.25,0.25,0.20626231210950247,0.6126373626373626,4,170,12,12,198,16,182,0.1076923076923077,0.1076923076923077,0.11688311688311688,0.167,0.167,0.155,0.8571428571428571,0.8571428571428571,0.9285714285714286
