run,strategy,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,hard_negative_oversample,mil_attention,44,interaction,high_recall,target_recall,0.274,0.02416918429003021,0.9230769230769231,0.029459901800327332,0.9,0.057052297939778125,0.13024602026049203,0.09818397245959336,0.791674595623216,18,458,593,2,1071,20,1051,0.06626506024096386,0.05603448275862069,0.029459901800327332,0.5720000000000001,0.514,0.274,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,44,interaction,precision_focused,target_precision,0.902,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.09818397245959336,0.791674595623216,0,1051,0,20,1071,20,1051,0.06626506024096386,0.05603448275862069,0.029459901800327332,0.5720000000000001,0.514,0.274,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,baseline,mil_attention,45,interaction,max_f1,max_f1,0.985,0.6,0.11538461538461539,1.0,0.05,0.09523809523809523,0.0617283950617284,0.27815005034360696,0.7954329210275928,1,1051,0,19,1071,20,1051,0.057803468208092484,0.0425531914893617,0.034482758620689655,0.796,0.6,0.323,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,baseline,mil_attention,45,interaction,high_recall,target_recall,0.323,0.02977667493796526,0.9230769230769231,0.034482758620689655,0.9,0.06642066420664207,0.14950166112956811,0.27815005034360696,0.7954329210275928,18,547,504,2,1071,20,1051,0.057803468208092484,0.0425531914893617,0.034482758620689655,0.796,0.6,0.323,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,baseline,mil_attention,45,interaction,precision_focused,target_precision,0.994,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.27815005034360696,0.7954329210275928,0,1051,0,20,1071,20,1051,0.057803468208092484,0.0425531914893617,0.034482758620689655,0.796,0.6,0.323,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_upweight,mil_attention,45,interaction,max_f1,max_f1,0.9480000000000001,0.16,0.15384615384615385,0.10526315789473684,0.1,0.10256410256410256,0.10101010101010101,0.1302143853605243,0.7930066603235013,2,1034,17,18,1071,20,1051,0.04093567251461988,0.04093567251461988,0.02857142857142857,0.615,0.615,0.20500000000000002,0.8076923076923077,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_upweight,mil_attention,45,interaction,high_recall,target_recall,0.20500000000000002,0.023692003948667325,0.9230769230769231,0.02857142857142857,0.95,0.05547445255474453,0.12751677852348992,0.1302143853605243,0.7930066603235013,19,405,646,1,1071,20,1051,0.04093567251461988,0.04093567251461988,0.02857142857142857,0.615,0.615,0.20500000000000002,0.8076923076923077,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_upweight,mil_attention,45,interaction,precision_focused,target_precision,0.981,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.1302143853605243,0.7930066603235013,0,1051,0,20,1071,20,1051,0.04093567251461988,0.04093567251461988,0.02857142857142857,0.615,0.615,0.20500000000000002,0.8076923076923077,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,45,interaction,max_f1,max_f1,0.878,0.42857142857142855,0.11538461538461539,0.0,0.0,0.0,0.0,0.09792304283976787,0.7704091341579448,0,1051,0,20,1071,20,1051,0.05309734513274336,0.044673539518900345,0.028052805280528052,0.561,0.518,0.325,0.7692307692307693,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,45,interaction,high_recall,target_recall,0.325,0.02456499488229273,0.9230769230769231,0.028052805280528052,0.85,0.05431309904153355,0.1239067055393586,0.09792304283976787,0.7704091341579448,17,462,589,3,1071,20,1051,0.05309734513274336,0.044673539518900345,0.028052805280528052,0.561,0.518,0.325,0.7692307692307693,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,45,interaction,precision_focused,target_precision,0.904,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.09792304283976787,0.7704091341579448,0,1051,0,20,1071,20,1051,0.05309734513274336,0.044673539518900345,0.028052805280528052,0.561,0.518,0.325,0.7692307692307693,0.8076923076923077,0.9230769230769231
reentrancy_only,baseline,mil_attention,46,interaction,max_f1,max_f1,0.9420000000000001,0.42857142857142855,0.11538461538461539,0.6666666666666666,0.1,0.1739130434782609,0.12048192771084337,0.1467241638735411,0.7777830637488106,2,1050,1,18,1071,20,1051,0.05263157894736842,0.04710144927536232,0.029556650246305417,0.593,0.547,0.217,0.7692307692307693,0.8076923076923077,0.9615384615384616
reentrancy_only,baseline,mil_attention,46,interaction,high_recall,target_recall,0.217,0.025,0.9615384615384616,0.029556650246305417,0.9,0.057233704292527825,0.13062409288824384,0.1467241638735411,0.7777830637488106,18,460,591,2,1071,20,1051,0.05263157894736842,0.04710144927536232,0.029556650246305417,0.593,0.547,0.217,0.7692307692307693,0.8076923076923077,0.9615384615384616
reentrancy_only,baseline,mil_attention,46,interaction,precision_focused,target_precision,0.97,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.1467241638735411,0.7777830637488106,0,1051,0,20,1071,20,1051,0.05263157894736842,0.04710144927536232,0.029556650246305417,0.593,0.547,0.217,0.7692307692307693,0.8076923076923077,0.9615384615384616
reentrancy_only,hard_negative_upweight,mil_attention,46,interaction,max_f1,max_f1,0.924,1.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.11780347577146114,0.7795432921027594,0,1051,0,20,1071,20,1051,0.04672897196261682,0.0423728813559322,0.03231292517006803,0.5630000000000001,0.405,0.218,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_upweight,mil_attention,46,interaction,high_recall,target_recall,0.218,0.02600216684723727,0.9230769230769231,0.03231292517006803,0.95,0.0625,0.1422155688622755,0.11780347577146114,0.7795432921027594,19,482,569,1,1071,20,1051,0.04672897196261682,0.0423728813559322,0.03231292517006803,0.5630000000000001,0.405,0.218,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_upweight,mil_attention,46,interaction,precision_focused,target_precision,0.924,1.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.11780347577146114,0.7795432921027594,0,1051,0,20,1071,20,1051,0.04672897196261682,0.0423728813559322,0.03231292517006803,0.5630000000000001,0.405,0.218,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,46,interaction,max_f1,max_f1,0.455,0.09859154929577464,0.5384615384615384,0.05952380952380952,0.25,0.09615384615384615,0.1524390243902439,0.060066902409927035,0.7143672692673644,5,972,79,15,1071,20,1051,0.052083333333333336,0.03287671232876712,0.029684601113172542,0.34500000000000003,0.23700000000000002,0.154,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,46,interaction,high_recall,target_recall,0.154,0.030495552731893267,0.9230769230769231,0.029684601113172542,0.8,0.05724508050089446,0.12924071082390956,0.060066902409927035,0.7143672692673644,16,528,523,4,1071,20,1051,0.052083333333333336,0.03287671232876712,0.029684601113172542,0.34500000000000003,0.23700000000000002,0.154,0.7307692307692307,0.8076923076923077,0.9230769230769231
reentrancy_only,hard_negative_oversample,mil_attention,46,interaction,precision_focused,target_precision,0.444,0.0949367088607595,0.5769230769230769,0.053763440860215055,0.25,0.08849557522123894,0.1445086705202312,0.060066902409927035,0.7143672692673644,5,963,88,15,1071,20,1051,0.052083333333333336,0.03287671232876712,0.029684601113172542,0.34500000000000003,0.23700000000000002,0.154,0.7307692307692307,0.8076923076923077,0.9230769230769231
